player_name,acceleration,sprint_speed,agility,balance,reactions,ball_control,composure,positioning,finishing,shot_power,long_shots,volleys,penalties,vision,crossing,free_kick,short_pass,long_pass,pass_curve,interceptions,heading,marking,standing_tackle,sliding_tackle,jumping,stamina,strength,aggression,classification
Enrique González Casín,75,74,80,77,77,64,62,79,65,68,70,66,71,62,69,59,65,61,68,44,67,43,37,32,76,67,73,49,technical_finishing_attackers
Domingos Sousa Menezes Duarte,56,37,44,49,66,55,64,31,30,50,31,27,45,30,34,27,59,44,27,72,74,68,77,68,49,73,78,81,strong_defensive_minded
Pedro Antonio Sánchez Moñino,79,81,84,74,61,71,69,66,68,75,73,59,70,67,68,75,67,63,74,33,32,53,34,16,74,79,67,45,technical_finishing_attackers
Didier Moreno,71,69,68,69,69,66,64,53,30,55,36,40,37,62,47,35,70,64,39,71,61,70,66,67,38,90,79,71,def_ball_winners
Jerónimo Figueroa Cabrera,63,53,69,53,64,76,77,61,60,68,65,58,79,76,78,74,79,70,82,55,58,41,48,44,49,55,67,59,technical_finishing_attackers
Javier Castellano Betancor,57,40,62,48,59,66,62,39,34,52,44,33,44,65,49,40,76,71,43,74,66,66,74,68,50,69,72,76,def_ball_winners
Roderick J. Gonçalves Miranda,43,44,34,31,65,58,57,41,26,68,59,43,51,37,50,32,63,59,42,69,67,70,72,70,54,65,88,80,strong_defensive_minded
Bersant Celina,79,78,78,81,67,74,68,64,71,71,73,55,69,71,66,74,69,64,69,16,50,26,19,15,47,52,62,50,technical_finishing_attackers
Oliver McBurnie,64,72,59,65,68,68,59,72,70,73,57,58,60,58,40,31,64,37,42,21,71,32,19,14,66,74,78,40,aerial_ball_skiller
Wayne Routledge,70,69,77,87,71,73,69,70,64,68,55,71,63,70,72,28,72,70,61,39,34,43,37,46,71,53,63,36,technical_finishing_attackers
Georgiy Tigiev,83,84,79,71,61,65,65,48,34,64,65,45,41,59,60,67,70,56,65,68,51,74,71,74,51,73,60,74,def_ball_winners
Atinç Nukan,34,38,36,31,69,59,54,37,29,68,24,29,41,48,39,39,64,68,37,65,75,64,73,69,65,36,90,76,strong_defensive_minded
Massimo Bruno,69,69,69,76,68,73,70,66,66,68,70,69,55,69,69,67,70,66,66,40,55,25,36,38,76,62,59,46,technical_finishing_attackers
Boubacar Kamara,70,70,56,69,67,70,54,37,30,52,32,28,63,59,58,43,74,72,52,63,68,68,74,68,67,76,72,76,def_ball_winners
Oleg Danchenko,80,81,68,75,71,68,65,68,46,31,50,35,48,66,71,39,68,67,37,67,55,64,68,69,56,72,56,61,def_ball_winners
Olivier Boscagli,61,67,64,60,67,70,61,59,23,39,21,22,36,63,70,30,71,64,29,72,68,70,72,68,71,73,69,71,def_ball_winners
Patrick Burner,78,77,74,77,64,72,64,66,59,62,58,51,50,60,72,44,72,69,60,64,62,66,72,71,65,67,62,58,all_rounders_passers
Ihsan Sacko,79,81,84,71,61,70,68,69,70,74,69,65,75,69,60,55,67,55,51,34,68,30,46,39,60,60,62,47,technical_finishing_attackers
Lyanco Neves Vojnovic,55,65,57,44,61,57,62,31,33,43,27,34,47,36,35,27,67,52,33,68,69,70,74,70,71,55,77,75,strong_defensive_minded
Javier Ontiveros Parra,77,74,78,90,65,75,67,62,68,72,71,55,68,64,71,61,73,66,70,23,32,39,32,27,39,64,37,38,technical_finishing_attackers
Mehdi Lacen,52,50,74,79,67,72,68,59,49,70,64,58,59,66,59,70,80,76,80,67,59,66,65,59,76,70,69,80,all_rounders_passers
Gustavo Blanco Leschuk,69,67,48,45,69,60,62,81,67,71,68,54,56,49,29,39,67,22,30,24,80,23,24,17,60,57,82,48,aerial_ball_skiller
Pascal Köpke,84,75,76,82,66,71,59,71,70,76,66,67,67,54,65,46,67,49,59,23,68,52,21,18,78,75,65,45,technical_finishing_attackers
Connor Wickham,53,59,54,52,72,70,65,68,74,76,67,62,75,60,62,67,62,57,53,18,74,29,28,20,67,60,81,72,technical_finishing_attackers
Alexander Sørloth,67,74,44,64,63,68,68,68,72,75,64,64,63,55,51,51,59,51,61,19,70,19,21,21,54,69,81,73,technical_finishing_attackers
Julian Quiñones,85,86,80,68,66,70,67,70,75,66,61,42,60,51,55,42,66,57,59,23,67,25,16,18,65,60,68,61,aerial_ball_skiller
Ezequiel Muñoz,43,44,41,37,65,54,62,21,19,57,31,18,21,29,30,30,60,55,29,69,74,55,77,75,82,67,78,78,strong_defensive_minded
Gerard Gumbau Garriga,34,29,57,39,58,77,61,55,60,72,73,46,50,67,48,62,81,79,64,70,68,61,75,63,37,53,72,60,all_rounders_passers
Marc Pugh,71,62,73,66,69,74,71,72,68,67,66,49,64,69,69,69,69,59,60,37,66,55,44,31,62,70,64,60,technical_finishing_attackers
Christian Kouamé,79,84,68,63,60,69,60,74,75,63,58,58,61,59,55,45,65,52,49,27,63,23,25,19,64,64,78,52,aerial_ball_skiller
Rick van Drongelen,64,68,55,57,60,60,59,22,20,29,24,35,48,56,46,50,67,65,44,67,70,73,75,69,75,65,79,63,strong_defensive_minded
Léo Lacroix,35,34,34,32,63,60,67,37,35,63,51,38,55,48,52,50,68,66,55,66,73,67,76,71,65,74,88,62,strong_defensive_minded
Alexandr Kolomeytsev,58,68,62,62,67,72,70,64,67,76,75,58,45,73,63,67,77,73,47,69,71,67,68,58,70,83,76,55,all_rounders_passers
Phil Bardsley,57,50,65,62,74,68,67,58,47,83,66,43,56,56,67,33,69,62,66,71,69,71,75,77,73,71,71,85,all_rounders_passers
Bruno Zuculini,65,69,69,61,71,74,70,54,50,75,59,59,80,72,59,48,78,73,49,69,58,72,65,62,66,51,67,81,all_rounders_passers
Robin Gosens,75,73,68,66,70,72,60,60,56,72,66,60,50,64,73,58,71,69,70,64,57,74,72,70,91,78,65,68,all_rounders_passers
Timothy Castagne,69,72,70,66,68,73,62,62,52,62,52,40,27,62,76,33,71,68,54,66,59,73,72,70,70,84,63,66,def_ball_winners
Giuseppe Pezzella,79,79,68,62,69,71,60,59,49,67,48,36,45,56,72,37,69,66,50,64,68,65,70,68,58,78,78,72,def_ball_winners
Óscar Estupiñán,71,71,65,70,63,71,69,70,70,77,70,65,63,43,40,60,56,47,56,18,76,23,21,20,87,70,74,42,aerial_ball_skiller
Tyler Boyd,84,82,78,77,73,72,64,68,66,70,64,43,51,58,68,40,64,41,74,12,44,20,14,12,59,73,66,30,aerial_ball_skiller
Joseph Larweh Attamah,70,69,58,64,65,55,60,32,27,69,61,60,42,67,33,32,69,66,36,70,66,68,76,69,78,77,78,59,def_ball_winners
Manuel Marouan da Costa Senoussi,53,60,51,43,57,56,52,30,28,72,60,28,44,38,33,36,52,58,34,68,71,69,74,64,81,64,83,82,strong_defensive_minded
Riad Bajic,66,62,69,42,60,72,68,76,74,72,58,62,67,50,45,68,64,40,65,18,72,19,18,16,44,67,80,30,aerial_ball_skiller
Soner Aydogdu,66,67,67,69,68,75,65,68,58,67,69,58,70,70,54,75,74,70,79,62,63,51,60,50,63,65,62,54,all_rounders_passers
Milan Gajic,66,69,63,69,70,69,66,66,61,60,56,54,47,59,72,47,70,60,64,70,54,71,74,71,51,73,66,83,all_rounders_passers
Claud Adjapong,75,66,69,66,74,77,71,74,51,50,52,40,42,60,74,39,68,62,44,71,64,69,73,74,65,56,55,73,def_ball_winners
Jérémie Boga,79,79,81,78,66,73,60,71,63,80,72,59,55,65,67,64,65,60,73,41,59,24,42,34,63,58,69,56,technical_finishing_attackers
Fredrik Jensen,72,75,72,68,63,74,72,67,68,75,66,70,48,68,68,40,70,63,61,41,56,49,57,56,68,75,75,64,technical_finishing_attackers
Jan-Ingwer Callsen-Bracker,34,33,35,42,68,60,66,31,27,68,73,35,76,57,48,57,68,66,35,67,78,72,71,71,64,33,72,76,def_ball_winners
Dong Won Ji,68,74,70,66,71,71,72,69,69,73,68,60,66,72,54,62,64,54,67,49,78,38,40,20,78,69,73,69,technical_finishing_attackers
Stylianos Malezas,53,54,51,39,67,58,69,24,26,50,31,35,37,38,37,30,58,56,34,71,69,71,73,73,63,59,77,70,strong_defensive_minded
Dimitris Limnios,79,81,75,77,60,72,65,70,66,70,68,70,55,69,65,66,66,55,60,26,42,46,25,26,55,62,51,50,technical_finishing_attackers
Yevhen Shakhov,70,73,66,47,66,73,70,66,70,74,66,57,48,71,47,52,70,66,68,53,65,61,60,59,58,65,75,67,all_rounders_passers
Kalifa Coulibaly,55,55,45,34,69,66,67,69,73,73,63,68,68,61,63,39,66,49,46,22,81,18,24,23,34,61,83,62,aerial_ball_skiller
Fábio Pereira da Silva,78,78,81,82,71,70,72,66,45,72,58,59,60,66,69,60,71,65,57,73,56,63,71,70,74,61,61,75,all_rounders_passers
Kolbeinn Sigþórsson,56,64,56,54,74,63,74,76,71,72,64,66,69,63,46,52,61,58,51,40,75,25,42,30,68,51,80,63,technical_finishing_attackers
Ibrahim Sangaré,68,68,55,60,70,73,78,68,48,71,52,47,49,68,56,54,74,68,59,69,67,69,72,69,68,77,82,74,all_rounders_passers
Issiaga Sylla,70,72,67,67,70,71,69,71,64,65,49,65,49,68,72,56,75,67,68,70,60,56,68,68,73,80,72,73,all_rounders_passers
Berkay Özcan,67,65,77,75,70,75,65,62,56,54,43,53,51,75,67,52,74,65,55,29,43,31,34,46,56,66,67,52,technical_finishing_attackers
Víctor Salazar,91,91,88,80,64,63,55,58,47,55,49,35,36,43,59,35,65,59,47,64,52,63,70,71,69,85,63,71,def_ball_winners
Miiko Albornoz,74,67,73,76,70,72,71,58,36,69,67,60,66,64,77,69,74,70,80,63,59,70,67,71,66,75,67,78,all_rounders_passers
Felipe Trevizan Martins,34,35,49,35,66,63,66,26,24,76,58,26,52,38,43,31,62,62,33,62,71,70,72,70,70,31,86,82,strong_defensive_minded
Petar Skuletic,67,67,40,47,57,70,68,76,75,74,72,51,70,49,41,32,58,31,52,28,79,45,13,12,49,67,83,60,aerial_ball_skiller
Junior Sambia,76,82,80,70,65,68,68,59,64,79,71,61,63,72,76,79,73,70,73,61,59,66,70,65,79,79,68,60,all_rounders_passers
Pedro López Muñoz,68,68,69,73,69,71,67,59,53,72,66,51,58,59,76,56,70,64,69,73,53,76,73,66,66,72,63,77,all_rounders_passers
Diego Ângelo de Oliveira,36,37,31,32,61,58,68,54,52,84,72,28,59,51,69,77,68,66,63,70,77,71,72,70,36,69,86,75,all_rounders_passers
Jonathan González,77,70,78,68,69,72,59,68,53,66,53,57,56,70,59,50,73,65,57,72,55,71,72,68,70,82,69,54,all_rounders_passers
Yoann Andreu,66,65,67,73,68,71,65,54,22,36,29,28,28,53,71,31,68,63,45,68,63,73,73,72,66,74,65,67,def_ball_winners
Abdoulaye Bamba,80,79,80,66,68,69,61,22,28,50,53,49,38,58,62,49,69,65,58,66,62,65,70,71,75,81,72,65,def_ball_winners
Thomas Touré,71,75,73,73,69,70,69,71,64,67,68,68,66,72,69,68,72,63,74,46,67,37,42,35,70,69,64,69,technical_finishing_attackers
Marcus Thuram,68,73,71,54,58,70,64,69,74,70,70,66,65,58,45,30,64,49,40,25,71,30,35,25,65,61,84,53,aerial_ball_skiller
Simone Padoin,68,68,69,79,68,75,73,72,51,74,73,63,70,72,73,68,75,72,73,70,68,66,74,71,69,59,65,68,all_rounders_passers
Paolo Pancrazio Faragò,69,66,55,55,70,74,71,69,60,65,49,37,46,69,69,40,74,74,50,65,51,66,66,57,65,75,67,66,all_rounders_passers
Justin Morrow,69,75,66,71,70,68,70,70,63,72,57,59,52,62,64,54,70,60,69,69,59,66,71,71,73,84,71,73,all_rounders_passers
Ryan Bennett,33,34,30,34,64,37,51,20,18,43,20,13,28,17,21,25,61,64,22,69,74,74,71,69,73,63,76,81,strong_defensive_minded
Filippo Costa,79,69,65,62,70,73,65,67,40,49,45,48,48,66,75,41,75,70,64,63,60,62,64,61,44,68,60,61,def_ball_winners
Kevin Bonifazi,59,55,49,65,65,59,65,33,30,43,30,36,44,37,34,34,56,36,29,72,61,68,78,74,72,53,74,70,strong_defensive_minded
Tim Kleindienst,64,72,60,50,68,59,64,71,71,78,69,68,59,53,50,39,60,45,54,26,75,27,29,22,76,78,79,61,aerial_ball_skiller
Amir Abrashi,67,64,82,87,68,63,58,56,53,74,61,47,54,60,52,45,65,59,51,73,38,71,75,76,74,86,68,89,all_rounders_passers
Robin Koch,53,65,55,49,70,66,71,50,25,51,33,29,38,57,40,28,67,59,31,71,73,69,73,67,53,68,77,64,strong_defensive_minded
Marco Terrazzino,69,65,79,80,67,74,60,67,58,66,66,70,59,70,68,64,73,62,70,43,51,25,32,28,57,65,59,60,technical_finishing_attackers
Lucas Höler,67,73,66,67,68,66,62,70,72,73,64,69,63,54,42,38,61,41,50,28,71,31,30,26,72,78,74,63,aerial_ball_skiller
Yusuf Erdogan,88,87,86,87,65,75,62,62,63,78,70,71,50,62,65,71,61,54,81,58,54,59,62,59,71,81,58,66,all_rounders_passers
Emre Tasdemir,87,85,74,83,67,72,68,64,57,68,55,60,50,59,67,65,64,65,75,70,54,63,71,68,73,68,50,63,all_rounders_passers
Jonny Hayes,85,89,91,91,54,70,69,57,63,71,68,50,48,70,75,62,68,60,62,47,30,63,49,35,83,76,61,52,technical_finishing_attackers
Jozo imunovic,63,68,47,67,60,60,68,30,19,42,26,31,36,40,24,25,62,58,24,69,70,67,70,72,70,65,80,82,strong_defensive_minded
Nir Bitton,45,58,50,50,66,69,76,48,35,72,64,40,46,63,50,48,72,69,43,69,68,71,73,69,62,76,77,70,def_ball_winners
Ryan Christie,74,78,83,79,59,72,70,66,62,67,67,52,51,73,63,66,69,65,68,43,54,55,46,45,69,78,54,54,technical_finishing_attackers
Giorgi Kvilitaia,77,83,77,69,60,70,63,67,71,64,62,55,64,58,49,33,62,55,62,31,73,45,31,33,69,65,87,65,technical_finishing_attackers
Evandro Goebel,68,64,75,80,68,73,76,66,63,70,68,67,73,72,72,69,75,71,69,61,62,58,49,43,64,54,65,70,all_rounders_passers
Tommy Elphick,39,40,56,49,63,62,53,26,32,55,43,13,29,41,46,39,64,50,37,71,71,70,70,67,73,52,80,71,strong_defensive_minded
Jackson Irvine,75,69,65,70,71,71,71,71,69,72,68,58,55,71,59,68,70,68,60,69,72,68,73,72,80,81,80,74,all_rounders_passers
Fernando Navarro,85,85,79,87,62,68,70,65,50,68,67,39,64,56,68,57,67,63,60,69,43,64,72,72,89,81,56,61,all_rounders_passers
Juan Cornejo,74,80,79,54,70,64,61,63,48,77,57,47,30,55,68,75,67,63,76,70,70,64,69,71,69,71,78,54,all_rounders_passers
Pedro Aquino,78,78,78,76,61,70,55,47,40,61,52,22,64,61,49,58,71,72,49,69,58,70,68,67,57,81,68,75,def_ball_winners
Rui Pedro da Rocha Fonte,66,64,68,61,74,73,75,76,72,67,61,73,71,69,61,63,73,68,73,40,70,46,37,28,74,71,61,59,technical_finishing_attackers
Jonathan Bamba,85,84,80,78,63,72,64,68,70,73,68,68,70,63,64,52,65,61,65,32,55,28,37,38,71,69,56,62,technical_finishing_attackers
Henry Martín,77,76,90,77,71,71,70,70,73,68,64,66,63,66,64,51,67,62,64,42,71,45,21,22,79,78,47,51,technical_finishing_attackers
Robert Herrera,66,68,45,41,63,43,59,32,35,43,39,37,59,39,36,37,59,50,40,68,67,70,74,69,60,55,88,78,strong_defensive_minded
Sebastián Palacios,88,89,92,88,68,68,70,70,66,73,65,62,53,62,62,45,65,60,62,47,53,19,32,34,73,71,60,65,technical_finishing_attackers
Raúl López,75,78,68,53,62,68,61,68,54,74,74,60,68,64,79,76,72,70,75,64,66,59,66,71,59,80,70,51,all_rounders_passers
Emmanuel García,75,75,88,81,61,69,66,53,41,67,67,41,58,48,66,58,65,60,64,82,56,65,67,66,75,89,56,56,all_rounders_passers
Erick Aguirre,88,87,78,78,66,70,64,60,41,72,67,42,55,68,70,41,72,70,45,67,55,64,67,60,68,80,66,67,all_rounders_passers
Ángelo Sagal,76,77,72,64,63,66,68,71,76,73,62,55,69,59,66,37,66,59,56,61,66,36,58,59,63,84,76,54,technical_finishing_attackers
Chad Marshall,33,45,35,40,72,58,62,28,40,63,52,47,60,53,27,56,68,60,55,70,76,67,69,64,75,69,90,68,strong_defensive_minded
Ángel Zaldívar,79,79,76,66,59,72,61,70,68,73,64,62,83,58,60,45,64,60,65,35,71,38,43,47,66,73,77,43,technical_finishing_attackers
Jesús Sánchez,83,82,81,83,60,71,55,63,52,65,57,58,60,41,72,52,70,65,60,66,60,69,70,74,74,69,57,70,all_rounders_passers
Carlos Cisneros,79,76,77,75,68,74,59,69,65,72,75,59,58,70,72,49,62,56,65,42,56,54,37,37,64,70,67,44,technical_finishing_attackers
Walter Sandoval,82,80,83,84,69,67,65,66,60,65,62,55,59,68,70,60,71,62,70,55,50,56,53,57,62,71,57,42,technical_finishing_attackers
Nicolás Pasquini,78,75,74,76,75,71,69,72,59,74,66,52,61,71,73,68,71,66,75,69,56,66,69,68,74,73,69,69,all_rounders_passers
Facundo Monteseirín,52,57,43,55,59,63,52,31,31,63,38,34,40,41,44,28,60,51,44,70,71,72,73,71,77,63,80,66,strong_defensive_minded
Ritchie De Laet,68,79,62,57,69,68,54,58,38,61,42,24,40,54,68,33,63,60,28,66,68,64,75,73,75,76,76,75,def_ball_winners
Alan Hutton,68,68,62,62,68,68,61,68,41,59,47,43,49,57,67,53,61,68,64,70,62,71,71,74,73,77,77,84,all_rounders_passers
Neil Taylor,75,67,70,83,64,72,67,60,30,46,47,35,44,64,64,34,69,67,69,67,63,72,72,76,76,74,65,66,def_ball_winners
Henri Lansbury,61,62,69,65,68,72,71,70,67,70,72,57,72,73,66,70,71,73,69,67,47,55,60,62,62,74,75,81,all_rounders_passers
John McGinn,73,70,78,83,63,73,64,58,60,72,73,63,55,66,61,61,73,75,60,65,59,66,69,67,76,75,79,75,all_rounders_passers
Ross McCormack,66,67,77,84,67,75,66,73,70,77,73,70,75,71,71,77,68,66,75,30,59,29,25,22,59,50,74,68,technical_finishing_attackers
Antonio Caracciolo,66,55,73,70,67,56,67,19,12,24,29,13,30,27,41,19,56,56,14,65,65,74,74,73,92,63,74,74,strong_defensive_minded
Matteo Bianchetti,46,68,67,48,68,52,65,21,21,69,41,19,39,25,32,36,50,52,31,72,69,69,72,70,71,62,81,72,strong_defensive_minded
Umut Bulut,52,65,38,44,70,63,68,77,72,77,70,65,68,59,58,49,57,51,51,38,75,39,35,34,63,69,73,64,technical_finishing_attackers
Bilal Basaçikoglu,84,83,90,72,55,75,57,64,66,73,74,67,50,69,63,66,64,42,77,35,60,22,44,48,91,66,43,74,technical_finishing_attackers
Fernando H. Boldrin,70,65,67,65,69,72,66,68,67,68,71,65,66,67,63,68,75,72,65,62,60,59,57,54,52,59,64,70,all_rounders_passers
Cristian Sapunaru,63,55,65,63,77,66,56,67,60,80,72,53,68,69,62,67,62,64,66,66,69,68,69,64,67,70,80,84,all_rounders_passers
Erik Morán Arribas,39,43,62,59,64,72,59,58,39,61,48,39,49,68,56,47,74,72,59,70,56,67,73,63,62,69,71,75,def_ball_winners
Konstantinos Galanopoulos,76,70,72,77,70,73,61,59,40,65,56,49,48,64,64,45,74,67,60,70,51,68,70,69,56,74,55,74,all_rounders_passers
Nuno André da Silva Coelho,30,32,42,34,69,65,67,32,34,77,68,33,42,52,51,72,69,66,65,71,71,72,69,67,36,67,80,80,def_ball_winners
Marcos Nascimento Teixeira,59,59,55,57,68,53,63,25,23,52,29,34,42,32,35,34,60,45,35,74,64,69,73,66,84,60,69,82,strong_defensive_minded
Aboubakar Kamara,77,84,66,75,64,64,57,74,68,75,61,60,72,58,41,43,66,39,48,13,68,37,23,21,70,64,73,78,aerial_ball_skiller
Abdullah Ateef,53,49,62,54,68,75,76,74,45,49,51,34,58,78,56,53,75,77,55,69,47,70,69,58,72,69,65,58,all_rounders_passers
Elias Kachunga,78,79,71,73,71,71,69,71,70,72,66,68,65,66,66,46,66,54,66,25,72,35,53,32,78,76,70,67,technical_finishing_attackers
Danny Williams,72,69,71,68,73,68,68,67,66,80,68,68,50,60,66,48,71,67,54,69,69,69,71,72,80,89,73,86,all_rounders_passers
Andrés Rentería,78,83,78,67,65,74,65,62,67,79,69,67,56,55,65,65,65,52,72,21,65,20,22,17,76,73,70,58,technical_finishing_attackers
Walter Montoya,79,78,76,72,66,69,60,68,54,62,77,48,51,74,66,52,64,65,65,28,46,39,40,38,61,65,59,53,technical_finishing_attackers
Julio César Domínguez,66,69,66,63,66,61,58,44,29,61,50,38,30,56,58,47,62,57,45,70,67,70,70,69,84,70,74,71,def_ball_winners
Rafael Baca,77,79,71,75,72,70,75,64,57,61,50,54,58,69,63,58,72,70,66,71,53,43,70,69,52,89,64,60,all_rounders_passers
Alexis Henríquez,30,31,32,31,71,43,67,23,30,57,32,23,49,39,17,36,58,64,27,68,76,78,72,65,32,32,90,78,strong_defensive_minded
Yerson Candelo,85,87,90,76,68,70,65,60,59,76,70,64,66,70,67,74,70,61,73,57,60,54,54,54,84,77,60,71,all_rounders_passers
Deiver Machado,78,83,73,80,64,69,67,68,55,55,54,41,57,64,69,32,68,59,38,65,63,68,69,68,81,77,60,65,def_ball_winners
Sebastian Lletget,72,76,77,84,67,74,72,67,64,67,57,57,58,67,65,51,73,66,61,56,55,55,56,51,52,66,75,55,all_rounders_passers
Ashley Cole,65,64,74,75,73,72,76,65,40,66,48,57,58,68,69,46,70,70,69,71,62,70,68,71,75,69,66,77,all_rounders_passers
Gonzalo Verón,85,87,86,70,71,69,64,68,66,71,64,71,69,68,69,66,67,58,48,37,55,31,37,31,46,65,63,54,technical_finishing_attackers
Aridane Hernández Umpiérrez,47,67,70,57,56,54,66,35,26,63,31,40,31,47,39,46,55,53,47,67,72,65,69,71,90,84,91,75,strong_defensive_minded
Carlos Clerc Martínez,77,80,73,67,67,70,68,61,54,59,43,40,44,63,69,46,70,54,59,66,57,58,69,70,72,90,72,58,def_ball_winners
David Rodríguez Sánchez,77,75,76,63,69,66,66,73,71,73,68,66,75,58,67,54,62,42,57,32,65,35,25,21,76,71,75,53,technical_finishing_attackers
Gyrano Kerk,92,89,78,76,65,71,70,70,67,73,64,66,61,62,65,34,63,56,62,32,58,38,21,20,78,76,69,59,technical_finishing_attackers
Emil Bergström,62,66,48,53,66,51,69,31,23,46,48,49,44,25,34,23,51,53,27,67,72,74,71,70,79,78,84,66,strong_defensive_minded
Sean Klaiber,78,83,68,60,66,63,66,54,53,77,70,56,52,56,69,66,63,60,67,68,64,67,69,68,73,88,78,75,all_rounders_passers
Urby Emanuelson,75,76,85,80,69,72,76,70,60,66,72,65,70,69,72,70,70,68,79,72,46,64,70,69,71,68,60,70,all_rounders_passers
José Antonio Dorado Ramírez,34,34,43,60,70,51,57,39,44,40,19,30,31,59,41,21,72,61,49,71,73,79,74,64,68,44,71,69,strong_defensive_minded
Steven Mendoza,92,91,84,86,64,71,68,70,66,77,69,52,49,64,67,67,59,52,66,32,53,19,31,24,72,76,61,61,technical_finishing_attackers
Mathieu Bodmer,31,31,34,38,60,76,76,69,55,69,68,62,69,75,63,60,77,76,78,66,72,67,71,68,57,51,76,68,all_rounders_passers
Víctor David Díaz Miguel,65,72,58,62,72,69,64,59,58,65,49,35,42,64,71,51,69,56,59,69,70,45,71,73,91,92,74,73,all_rounders_passers
Alejandro Martínez Sánchez,73,77,77,67,57,71,64,61,44,79,61,40,55,53,79,62,70,66,64,69,59,51,74,69,73,89,58,68,all_rounders_passers
Álvaro Vadillo Cifuentes,91,93,90,73,53,79,66,62,66,61,62,48,59,56,68,51,69,60,67,39,55,35,26,25,73,36,41,46,technical_finishing_attackers
Adam Forshaw,67,64,76,71,64,74,75,70,58,66,64,57,65,72,68,67,74,72,67,57,47,52,70,56,33,71,58,67,all_rounders_passers
Patrick Bamford,73,72,70,62,67,74,69,73,72,68,62,58,69,62,58,59,67,60,67,54,67,28,23,18,62,73,66,56,technical_finishing_attackers
Kalvin Phillips,66,69,68,70,67,69,62,66,64,75,70,55,58,64,57,67,67,64,52,69,58,66,73,71,74,83,76,81,all_rounders_passers
Liam Cooper,49,52,57,66,61,61,61,39,26,52,38,33,34,45,45,26,65,63,31,70,68,70,71,69,80,70,79,69,strong_defensive_minded
Lewis Baker,67,69,70,70,67,73,67,64,66,78,73,71,74,71,73,73,74,73,74,60,58,49,54,45,57,66,69,58,technical_finishing_attackers
Larrys Mabiala,40,32,36,34,65,58,56,21,38,46,50,33,63,64,40,37,56,53,48,71,77,68,71,71,64,65,88,73,strong_defensive_minded
Benjamin Corgnet,67,66,74,69,66,71,63,68,60,73,72,62,68,75,67,66,72,69,67,71,71,45,49,42,80,61,62,52,technical_finishing_attackers
Lionel Carole,75,76,74,64,69,70,59,68,28,53,44,35,49,67,70,34,66,63,52,69,72,69,70,71,77,66,73,68,def_ball_winners
Joia Nuno Da Costa,78,79,83,67,62,69,68,69,70,69,68,57,69,56,29,29,67,50,49,32,74,15,17,20,81,63,65,33,aerial_ball_skiller
Jérémy Grimm,58,54,60,68,66,66,66,37,48,78,73,30,39,47,44,41,68,68,42,77,71,74,74,71,74,76,66,78,def_ball_winners
Anthony Gonçalves,53,59,72,71,71,70,67,65,30,59,56,30,61,68,62,66,74,73,57,69,36,70,69,68,82,89,79,88,all_rounders_passers
Carlos Fierro,86,91,89,71,64,72,66,67,70,67,55,45,64,50,67,52,65,60,63,35,72,30,27,24,80,81,63,35,technical_finishing_attackers
Gabriel Achilier,55,42,36,47,65,53,54,28,18,16,17,21,35,32,49,30,51,37,36,74,71,70,74,70,76,68,82,68,strong_defensive_minded
Srdjan Plavic,88,82,89,89,67,71,73,66,58,76,67,46,54,65,67,64,67,57,71,27,43,26,23,22,84,72,45,70,technical_finishing_attackers
Jonathan Mensah,64,70,54,46,66,55,63,25,28,79,59,55,44,42,41,31,70,67,38,70,67,68,69,68,72,72,79,75,def_ball_winners
José Artur de Lima Junior,65,72,77,67,70,73,69,60,49,51,37,40,57,57,51,59,74,70,45,67,59,65,71,67,62,83,67,71,def_ball_winners
Afonso Rebeiro Figueiredo,75,75,74,87,71,69,68,61,31,71,34,35,45,49,67,37,67,61,65,72,65,67,68,72,70,75,56,74,def_ball_winners
Nuno Miguel Gomes dos Santos,82,75,77,72,71,74,64,67,57,77,70,68,71,65,73,72,67,62,77,41,57,34,22,26,57,64,63,67,technical_finishing_attackers
Nélson Macedo Monte,57,54,57,56,70,60,63,41,28,49,31,33,46,44,52,38,64,64,43,76,65,71,73,70,75,65,76,64,strong_defensive_minded
Pablo Barrera,78,76,76,64,65,71,68,68,64,70,64,60,67,67,70,64,68,65,67,48,50,34,51,37,68,74,71,65,technical_finishing_attackers
Matías Rodríguez,75,78,76,67,67,73,61,73,59,71,62,49,68,53,71,53,66,64,51,64,69,63,68,72,60,79,68,75,all_rounders_passers
Yeferson Soteldo,90,81,83,92,58,74,57,59,55,60,66,61,71,68,62,63,74,66,55,24,15,25,23,20,50,60,30,20,technical_finishing_attackers
Rafael Caroca,80,78,68,71,67,69,65,68,60,73,57,30,57,64,64,31,70,67,53,74,65,66,69,63,67,82,73,72,all_rounders_passers
Ivo Daniel F. Mendonça Pinto,81,84,75,63,70,65,64,62,38,61,49,44,44,59,68,55,66,61,59,67,57,68,71,70,67,76,70,69,def_ball_winners
Emiliano Buendía,69,68,71,76,63,72,61,68,69,48,64,49,49,65,72,58,76,75,72,59,66,66,59,49,38,61,59,59,all_rounders_passers
