player_name,acceleration,sprint_speed,agility,balance,reactions,ball_control,composure,positioning,finishing,shot_power,long_shots,volleys,penalties,vision,crossing,free_kick,short_pass,long_pass,pass_curve,interceptions,heading,marking,standing_tackle,sliding_tackle,jumping,stamina,strength,aggression,classification
Khalid Boutaïb,69,53,61,57,62,74,68,77,76,77,69,72,66,57,44,32,66,56,46,27,79,30,36,35,69,71,79,62,1
Álvaro Vázquez García,75,77,73,71,71,72,61,72,75,76,74,72,69,63,60,54,63,62,66,33,65,45,39,25,73,69,78,64,1
Antonio Ríos,66,65,63,59,68,68,67,59,39,75,77,59,55,69,50,60,76,76,70,74,54,76,70,64,64,79,77,73,2
Pablo Barrientos,61,61,77,76,71,77,79,63,60,74,74,71,75,80,75,77,77,73,83,37,63,45,31,31,55,50,58,65,1
Guillermo Ortíz,68,73,68,59,70,50,57,32,34,46,31,33,48,35,31,28,66,68,32,74,72,72,71,73,80,77,79,83,0
Matías Suárez,68,66,73,67,74,75,74,75,72,72,71,72,67,73,70,70,73,68,72,18,61,27,28,23,68,36,67,33,1
Matías Laba,70,75,69,88,74,73,65,57,49,74,65,47,57,60,52,63,75,69,69,70,59,70,74,71,78,90,68,80,2
Eric Bauthéac,77,77,79,85,73,75,70,69,67,72,63,62,69,71,73,72,71,66,73,42,53,57,44,41,53,79,52,62,1
Massimo Luongo,73,74,79,76,72,72,63,65,63,69,63,46,52,72,51,46,72,68,49,72,59,64,78,74,84,92,72,76,2
Luke Freeman,78,76,86,78,65,72,64,68,65,68,70,61,60,78,75,69,72,67,76,63,44,40,60,52,75,72,54,58,1
Toni Leistner,64,67,45,54,70,62,73,45,30,54,37,30,39,49,49,24,60,57,50,72,68,68,76,74,69,72,85,82,0
Sean Morrison,44,46,54,45,69,54,57,25,22,52,18,20,47,31,30,27,53,47,20,73,78,74,73,74,75,59,84,81,0
Greg Cunningham,75,77,70,69,72,69,72,60,55,60,54,25,44,55,73,56,69,67,47,67,71,71,74,74,73,79,72,82,2
Joe Ralls,66,61,71,68,74,73,67,65,67,72,69,61,73,73,72,70,75,74,71,69,37,68,73,69,49,77,58,72,2
Bobby Reid,84,78,87,86,75,75,65,77,75,67,72,69,70,71,67,62,71,64,61,56,63,53,58,54,72,83,60,46,1
Bruno Ecuélé Manga,54,58,31,35,65,59,67,23,23,43,29,26,46,51,54,25,62,60,33,79,72,69,75,74,60,52,81,78,0
Alejandro Bedoya,65,68,73,72,76,73,74,70,60,74,65,65,64,69,67,54,77,70,55,74,71,69,61,54,80,90,62,76,2
Ben Pearson,68,68,70,75,66,71,67,57,47,63,44,40,42,62,49,40,70,67,45,74,50,73,74,74,85,90,78,95,3
Hamdi Harbaoui,60,57,57,56,70,71,74,78,80,72,67,71,63,58,61,46,66,48,47,28,78,19,24,22,64,60,78,81,1
Ayron del Valle,79,80,80,79,72,72,72,74,76,77,74,74,78,68,59,59,65,49,65,26,66,56,21,19,63,76,74,45,1
Alessandro Rosina,77,74,89,91,77,77,73,70,68,74,70,72,68,75,69,78,75,73,81,14,50,17,27,22,32,77,34,48,1
Xabier Etxeita Gorritxat.,37,53,67,52,76,64,68,28,29,54,34,38,30,30,36,43,63,54,35,75,70,67,71,73,79,70,83,83,0
Damián Musto,42,49,56,49,73,66,55,59,34,70,67,32,40,59,54,50,79,76,35,69,68,68,75,68,65,79,77,78,3
David Ferreiro Quiroga,92,90,89,92,74,73,63,68,72,67,75,46,69,65,75,74,70,71,81,28,32,59,23,36,80,37,37,74,1
Samuele Longo,74,77,75,64,73,74,79,72,74,74,67,76,64,62,56,43,65,40,58,28,67,54,24,19,84,69,76,80,1
Moisés Gómez Bordonado,72,68,78,79,68,75,68,69,68,68,69,59,59,71,75,59,79,69,80,51,54,60,47,34,74,77,56,52,1
Pape Maly Diamanka,75,76,73,42,69,68,72,65,61,81,66,55,41,67,48,45,70,68,43,74,56,72,76,76,91,85,77,78,2
Tiago Rafael Maia Silva,74,70,77,74,78,75,68,67,65,74,75,53,70,76,78,72,76,77,74,60,49,44,58,53,60,69,44,66,2
Takashi Usami,78,76,79,79,65,75,72,72,71,80,75,70,59,71,69,60,71,68,75,34,41,28,27,21,33,67,41,30,1
Juan Forlin,62,66,65,68,69,65,66,41,36,60,27,40,51,56,59,38,64,62,51,75,71,74,72,76,83,74,74,80,3
Thabo Matlaba,85,82,80,86,69,72,74,68,67,76,83,64,48,67,72,45,70,72,66,68,53,73,72,76,56,75,48,41,2
Amato Ciciretti,79,84,90,80,66,75,82,68,67,68,74,65,60,75,67,67,80,73,75,32,43,46,26,24,37,62,42,44,1
Antonio Di Gaudio,92,93,92,93,63,74,74,64,66,62,68,54,56,65,71,34,68,56,70,22,40,46,21,24,56,86,31,38,1
Jonathan Biabiany,95,93,86,80,67,76,65,72,66,70,57,68,63,63,72,47,69,54,67,24,53,27,30,30,64,74,65,58,1
Mike Jensen,77,76,72,80,73,76,83,71,64,78,70,62,67,75,70,69,76,69,66,63,55,65,64,64,61,90,74,86,2
Hyun Jun Suk,62,65,65,46,68,76,65,74,73,85,72,68,61,58,58,67,59,47,68,29,73,41,37,22,67,77,82,78,1
Alaixys Romao,55,60,67,70,72,71,77,55,42,69,67,57,57,70,60,45,71,66,35,78,72,68,77,75,78,76,76,85,2
João Pedro Reis Amaral,85,90,82,80,77,75,63,68,70,72,66,56,68,71,72,65,60,48,68,24,52,43,30,38,49,77,47,43,1
Maurício de Carvalho António,66,64,43,56,70,50,63,23,38,63,43,30,43,32,35,55,67,67,45,74,77,71,72,70,85,62,82,78,0
Rafik Halliche,56,64,54,58,65,56,72,29,34,59,39,40,50,45,50,36,63,55,45,75,73,74,77,71,76,55,78,79,0
Simon Tibbling,78,72,80,82,73,78,76,61,54,59,55,44,52,73,67,41,77,73,65,69,58,62,63,51,39,84,68,60,2
Francisco Sol Ortiz,67,68,67,64,74,69,69,73,79,77,72,67,70,58,37,62,62,49,61,28,77,23,25,19,82,67,72,51,1
Damir Kreilach,57,54,65,62,79,71,71,69,69,78,76,50,64,68,56,76,73,73,68,64,69,67,66,57,85,91,83,72,2
Joao Plata,91,85,94,90,74,70,70,71,68,74,67,64,69,74,65,69,70,64,70,29,58,34,29,27,63,71,57,52,1
Romain Philippoteaux,84,83,82,88,68,73,66,76,71,68,66,64,48,69,64,49,69,63,58,70,43,38,34,39,39,77,61,42,1
Anderson Patric Aguiar Oliveira,62,64,60,32,64,69,60,76,75,73,64,67,69,53,43,55,66,51,59,39,83,17,30,21,71,72,90,71,1
Peter ulj,70,64,62,54,70,75,76,78,64,76,72,58,67,77,69,68,74,71,72,68,58,64,67,63,43,67,75,30,2
Sinia Andelkovic,62,69,52,52,72,56,66,27,25,59,58,37,36,31,41,31,56,50,39,73,70,72,74,73,76,56,89,72,0
Zinedine Ferhat,83,81,75,68,62,74,64,64,58,55,42,36,55,74,77,48,76,69,63,19,33,28,30,27,50,67,61,37,4
Christophe Berra,30,43,37,35,67,56,56,39,32,52,26,30,33,51,32,28,57,67,27,75,76,67,74,70,80,79,90,82,0
Juan Ramírez,74,78,78,78,67,78,70,73,72,66,70,49,67,69,68,54,76,72,66,65,47,68,70,57,40,71,60,70,2
Fabián Rinaudo,73,65,71,72,69,68,76,58,51,75,72,60,52,62,62,53,77,76,54,75,64,71,72,74,77,74,78,81,2
Luca Rizzo,73,77,72,58,70,78,70,68,54,72,68,56,63,72,72,49,76,72,68,64,62,62,68,68,58,77,75,64,2
Lucas Barrios,65,61,65,48,65,73,73,75,76,77,64,66,71,65,56,50,64,61,70,40,75,38,40,43,67,51,76,69,1
Dario Dainelli,30,33,30,33,70,55,75,16,22,69,31,19,30,25,28,31,56,64,40,85,76,69,78,72,74,32,79,69,0
Alessandro Diamanti,68,67,74,71,64,82,74,76,60,81,78,74,64,76,76,82,79,71,77,30,54,32,32,28,50,65,61,60,1
Daniel Kolár,65,69,67,69,75,71,72,75,72,72,73,67,75,76,70,70,74,70,66,53,69,34,35,32,66,72,66,33,1
Roman Hubník,58,69,50,40,74,69,67,46,51,56,60,49,67,55,52,41,67,66,55,72,79,63,78,71,68,63,82,79,3
Felix Bastians,76,53,66,64,74,56,70,58,56,73,61,68,65,58,74,68,72,68,69,75,72,78,74,73,73,83,77,69,2
Christian Bassogog,87,88,82,84,73,72,63,74,74,75,60,65,49,56,47,69,64,61,67,25,62,35,24,21,73,76,64,54,1
Olívio da Rosa,74,70,71,61,62,75,61,65,66,66,61,62,70,79,75,82,78,76,77,48,54,45,31,33,61,85,61,57,1
Da Conceição Fernando Henrique,80,80,72,79,74,77,74,75,69,75,71,58,61,64,66,55,69,64,63,54,44,60,56,53,87,74,66,63,2
Anselmo de Moraes,73,69,62,72,72,70,68,63,61,72,63,54,62,58,52,46,74,72,47,69,62,74,78,72,64,78,79,76,2
Renato Ribeiro Calixto,77,76,79,91,76,77,68,69,71,73,74,66,63,66,61,64,75,68,64,25,58,24,55,26,90,73,67,42,1
Duko Toic,56,51,30,39,67,55,64,65,38,74,58,32,43,58,64,46,70,62,53,74,72,68,75,76,71,70,80,82,3
Tiago Miguel Baía Pinto,86,79,84,77,73,74,74,67,48,76,73,49,51,69,73,69,72,72,68,71,59,62,72,71,75,82,64,63,2
José Pedro Fuenzalida,82,85,77,80,76,78,69,71,59,69,62,57,71,71,76,59,72,68,65,68,63,58,66,65,71,78,70,59,2
Trent Sainsbury,74,74,67,73,74,55,70,52,45,61,43,33,63,62,58,25,67,68,62,77,74,82,70,76,77,75,76,62,3
Tomasz K?dziora,74,79,71,67,69,65,59,66,37,56,51,39,38,61,78,37,68,64,58,65,71,75,76,75,73,75,71,72,3
Kaku Guélor Kanga,80,71,91,91,71,75,76,64,61,75,73,55,66,74,65,70,78,77,61,44,47,48,54,52,54,73,51,63,1
Abderrazak Hamdallah,72,73,65,68,55,73,66,77,80,76,70,66,65,65,64,56,66,57,74,20,71,29,16,17,67,62,75,54,1
Rafael Vaz dos Santos,65,59,60,43,71,64,60,61,51,73,63,37,51,50,46,71,69,62,49,75,75,73,74,69,70,66,82,76,2
Andrés Chávez,75,79,73,66,73,70,78,73,73,81,71,76,68,68,66,66,68,62,68,48,63,25,30,28,84,82,83,80,1
Roger Krug Guedes,80,82,69,60,71,77,64,70,70,67,60,66,67,70,70,55,71,67,68,32,61,36,17,23,66,69,69,42,1
Gelmin Rivas,67,70,57,59,58,73,58,72,80,81,65,70,73,54,45,43,60,42,60,36,79,54,14,19,73,67,82,52,1
Josip Mii?,65,67,69,65,74,76,74,67,62,72,72,66,64,74,50,77,76,75,68,66,58,63,65,51,74,67,75,63,2
Vitor Frezarin Bueno,76,70,70,57,72,74,70,79,69,76,72,69,63,74,68,65,73,70,79,31,36,34,38,36,52,60,76,52,1
Ezequiel Barco,90,78,83,85,70,74,75,68,67,71,61,43,75,73,61,61,75,54,60,33,33,20,26,39,41,68,40,46,1
Yordan Osorio,57,56,49,44,72,59,72,30,25,40,30,35,40,33,33,32,62,38,31,66,70,73,75,69,71,66,87,88,0
Bruno Alexandre Vieira Almeida,76,73,76,72,74,76,69,68,64,81,77,71,69,74,72,65,76,73,82,56,45,36,57,49,74,65,62,58,1
Alexandru B?lut?,89,86,90,84,73,73,76,73,66,60,65,56,59,64,69,31,70,62,57,43,65,33,40,45,63,75,62,77,1
Roberto Jesus Machado Beto Alves,79,73,81,76,74,70,66,57,45,58,38,52,44,52,73,56,71,55,64,74,63,70,72,73,79,86,58,67,2
Teun Koopmeiners,70,72,67,69,75,75,72,67,65,75,75,64,67,76,76,66,73,74,67,69,66,66,66,61,76,80,74,69,2
Artem Besedin,73,70,55,57,79,70,68,80,74,63,65,62,57,49,33,27,67,32,37,17,75,38,18,12,63,55,78,31,4
Mykyta Burda,63,66,40,52,74,48,68,27,17,34,21,27,33,31,28,27,62,22,22,79,72,76,76,71,67,64,80,69,0
Alessio Cerci,77,77,72,77,65,80,73,71,68,72,77,71,76,68,77,74,75,67,79,41,59,35,31,24,66,32,73,60,1
Milan koda,59,63,48,54,70,72,66,84,75,71,69,71,74,69,63,47,66,53,55,44,76,31,43,39,57,70,84,76,1
Miroslav Stoch,85,84,84,86,71,78,70,70,63,83,84,72,70,65,71,72,69,64,84,33,35,48,30,22,62,71,34,67,1
Jan Kova?ík,65,69,67,69,74,76,73,66,67,77,78,62,61,76,84,80,74,74,78,58,46,32,55,57,64,69,65,56,1
José Fernando Viana de Santana,41,46,49,37,73,72,67,77,76,83,62,76,83,55,27,47,64,49,51,30,82,15,28,23,43,63,91,76,1
Kévin Théophile-Catherine,70,65,69,67,72,71,70,37,46,60,57,37,45,66,72,51,74,69,66,75,72,62,78,74,72,71,78,78,2
Diego Arismendi,54,55,48,49,67,69,67,58,31,69,67,59,54,70,49,44,72,68,54,72,76,69,73,70,70,81,90,89,2
David Martins Simão,66,68,68,62,77,72,69,67,64,79,78,67,79,76,77,75,77,78,73,50,60,64,71,60,69,75,70,75,2
Douglas Luiz Soares de Paulo,65,65,74,74,80,73,70,52,64,76,76,62,44,72,67,63,73,74,66,69,59,65,75,68,64,71,62,74,2
Phil Foden,78,71,86,86,68,75,73,68,61,70,61,43,44,74,64,53,76,70,68,58,47,56,58,47,50,70,45,62,2
Sergi Samper Montañá,55,33,58,70,68,76,75,53,38,55,52,48,52,81,55,46,80,76,65,71,48,75,71,62,58,65,66,55,2
Federico Valverde,66,68,51,64,69,74,62,61,67,77,78,38,42,75,49,48,78,79,51,58,48,70,66,50,49,64,56,52,2
Stefan imic,43,56,51,51,68,58,66,20,20,57,21,12,21,38,43,27,58,58,29,72,68,80,74,72,71,59,79,76,0
Adam Ounas,86,77,88,80,64,75,65,68,68,68,65,64,60,67,65,62,72,65,68,47,51,28,54,47,58,68,48,64,1
Luiz Felipe Ramos Marchi,72,69,43,46,74,66,58,28,22,44,26,32,44,52,37,35,64,58,31,76,64,78,77,77,68,55,68,66,0
Craig Cathcart,40,47,59,56,64,59,70,27,29,56,41,30,28,43,39,39,71,61,39,70,74,74,77,74,67,57,76,69,0
Adalberto Peñaranda,78,75,77,63,70,78,65,72,71,70,69,75,77,75,64,63,69,56,65,36,64,26,37,31,60,46,64,62,1
Isaac Success,73,84,68,56,68,79,63,72,69,80,58,55,68,61,73,54,68,55,56,20,64,41,33,24,80,62,77,45,1
Igor Zubeldia Elorza,65,58,64,59,73,72,64,62,60,59,68,47,51,72,59,65,77,76,65,74,57,50,75,59,70,63,67,70,2
Kevin Rodrigues,73,73,72,81,64,76,65,52,42,58,50,42,50,51,77,51,78,66,65,68,73,55,76,78,62,72,61,55,3
Ryan Fredericks,93,94,77,76,68,69,61,66,47,58,46,51,61,58,71,42,69,60,64,64,52,69,69,71,62,77,65,73,2
Haris Seferovic,65,72,63,59,71,72,72,73,72,76,69,74,66,65,67,62,69,59,64,35,73,25,42,40,75,48,82,80,1
Kasim Adams,64,69,73,40,66,66,72,32,36,67,29,61,49,46,42,31,65,68,45,63,72,70,77,66,84,72,90,65,3
Yann Karamoh,84,78,68,65,66,78,65,67,68,69,69,66,65,67,67,44,68,63,64,20,65,18,25,26,68,72,61,50,1
Necip Uysal,69,70,66,68,67,74,62,42,55,69,65,33,60,62,68,30,73,74,45,68,76,70,75,71,80,75,76,86,2
Sergio Sánchez Ortega,65,63,68,60,69,67,70,60,53,59,41,51,47,60,61,30,63,60,35,74,70,71,73,71,72,77,79,76,3
Mario Hermoso Canseco,78,88,78,71,59,72,68,64,29,61,32,37,45,52,71,55,64,58,65,73,66,62,78,76,86,74,75,73,3
Óscar Melendo Jiménez,60,65,63,65,60,78,62,71,73,58,60,32,37,66,74,35,79,77,38,52,42,58,59,55,55,64,59,57,3
Matty James,62,53,61,69,70,76,73,66,59,72,58,44,52,71,70,68,76,75,68,69,63,69,70,66,69,70,70,69,2
Florian Neuhaus,74,67,77,75,73,76,72,62,59,68,65,61,49,75,59,41,76,73,64,59,54,63,61,60,54,73,57,57,2
William de Asevedo Furtado,78,77,78,80,73,73,63,70,32,66,58,28,42,50,74,66,73,64,64,75,48,69,74,64,62,75,65,68,2
Nikola Milenkovic,63,61,40,40,68,60,70,22,20,38,28,26,34,32,58,22,62,56,30,74,64,76,76,70,68,74,82,78,0
Gerson Santos da Silva,69,69,75,78,70,84,68,67,58,55,48,54,55,73,64,53,81,71,73,50,44,67,60,56,62,65,65,68,2
Thomas Ince,80,77,86,81,68,75,67,73,70,70,71,44,68,70,71,73,67,59,75,33,40,33,35,21,55,70,52,38,1
Peter Crouch,31,32,46,28,79,77,80,81,75,75,64,83,74,73,57,50,73,63,58,27,85,37,26,20,31,46,70,70,1
Sam Clucas,68,74,66,63,68,72,69,64,67,67,68,68,65,72,71,67,76,70,65,68,60,67,66,57,72,91,68,56,2
Benik Afobe,77,83,69,65,68,72,70,74,76,68,67,70,72,64,46,57,67,52,65,25,67,31,22,17,77,64,78,60,1
Geoff Cameron,53,63,62,49,72,72,78,60,49,64,56,54,63,68,63,60,72,60,68,75,75,71,75,73,79,76,80,77,2
Steven Skrzybski,85,84,83,82,69,72,63,68,72,73,71,68,68,63,67,59,69,55,71,35,58,32,28,21,80,78,55,58,1
Alexandru Maxim,75,71,87,78,70,74,68,67,63,68,70,72,72,74,70,72,70,70,81,43,40,27,30,23,52,61,49,48,1
Gaëtan Bussmann,66,72,63,62,73,66,69,51,54,76,62,41,39,48,69,56,62,59,51,75,76,73,77,76,75,70,75,76,2
Niko Bungert,42,45,53,57,74,55,73,35,35,59,33,36,42,37,42,48,68,60,30,75,76,78,77,74,68,32,68,60,0
Brais Méndez,71,71,70,52,74,77,68,75,73,71,72,65,62,73,64,56,74,65,61,37,52,45,40,32,65,70,70,36,1
Junior Alonso,58,64,54,54,66,62,70,49,38,58,46,25,33,51,57,27,65,63,34,74,73,69,74,73,73,68,82,76,3
Mapou Yanga-M'Biwa,65,66,62,62,72,61,65,36,23,52,41,28,49,42,52,23,68,64,33,72,74,69,73,73,73,73,75,76,0
Martin Terrier,78,80,72,66,73,74,74,75,75,73,67,63,60,76,67,44,75,69,65,27,54,34,31,34,66,66,64,51,1
Darko Braanac,61,54,59,67,79,71,77,76,61,79,62,52,70,72,58,59,74,75,57,64,64,70,71,68,67,70,71,81,2
Gareth Barry,30,33,43,60,71,76,81,58,56,74,69,63,72,72,80,71,77,71,76,70,69,80,73,65,70,52,74,74,2
Kyle Bartley,58,53,41,32,62,64,66,25,24,36,20,23,46,38,39,34,65,53,33,70,78,74,73,70,33,71,90,81,0
James Morrison,61,55,71,77,72,76,74,71,71,80,76,80,69,72,78,60,75,72,64,59,63,53,63,65,51,65,61,69,2
Marco Russ,32,32,32,42,71,44,73,34,42,67,44,33,50,51,30,28,67,65,29,70,80,74,75,73,53,39,83,77,0
Lucas Torró Marset,65,55,65,39,66,72,72,53,53,48,50,46,57,61,49,52,76,72,58,73,61,66,70,68,43,82,81,66,3
Christian Santos,64,64,69,59,68,72,75,78,77,69,75,82,80,65,64,71,69,67,78,22,72,52,37,33,76,69,69,58,1
Alejandro Bergantiños García,51,43,63,69,72,65,65,54,36,60,51,46,58,68,49,50,70,67,59,77,61,75,75,67,78,81,75,72,3
Sebastián Dubarbier,80,80,70,70,71,68,66,66,57,69,64,57,59,64,70,65,63,62,72,73,58,70,75,70,85,78,77,90,2
Gabriel Peñalba,35,36,50,47,70,73,74,66,64,73,70,61,74,74,67,64,72,73,70,72,66,64,72,60,30,74,92,76,2
David Omar Rodríguez Barrera,57,66,64,50,62,67,62,42,28,60,39,38,49,61,46,33,71,64,61,76,69,70,71,72,61,82,81,73,3
Fidel Chaves de la Torre,77,83,89,76,73,73,65,76,67,72,66,58,72,67,68,65,65,62,67,35,46,43,21,35,72,77,58,65,1
Vassilis Torosidis,63,67,65,66,72,70,76,56,40,77,71,35,50,50,74,40,70,64,68,76,68,80,76,76,66,61,75,74,2
Martin Olsson,77,83,72,64,73,70,72,69,55,75,64,65,49,66,70,53,68,66,66,68,60,71,74,71,73,83,72,74,2
Mike van der Hoorn,34,42,32,37,62,54,62,40,42,73,31,26,40,37,41,31,57,62,33,70,80,76,78,70,83,57,85,64,0
Tom Carroll,67,65,78,74,72,76,68,68,57,59,58,58,56,76,68,65,81,77,66,57,46,60,56,47,45,75,42,47,2
Pedro Rocha Neves,79,79,81,67,75,72,69,77,71,61,62,58,66,66,67,38,72,65,45,32,67,41,30,27,65,55,59,42,1
Dmitriy Kombarov,75,80,76,72,72,78,80,72,68,69,76,53,85,77,68,78,74,74,73,80,68,62,67,61,73,85,59,77,2
Ibrahima Konaté,72,78,65,53,70,64,60,28,17,34,25,28,41,41,29,23,65,55,28,71,63,68,76,76,74,65,78,73,0
Grégory Sertic,65,60,65,65,74,74,69,70,60,81,74,65,71,71,72,73,76,75,72,72,67,71,73,70,69,74,72,75,2
Aymen Abdennour,52,54,60,51,67,51,75,45,48,74,60,32,51,53,56,39,58,62,48,72,74,68,73,75,77,67,83,78,3
Wellington S. Sanchez Aguiar,80,83,81,86,70,75,65,72,70,64,64,63,66,71,68,73,71,64,53,40,48,33,36,30,55,70,61,36,1
Maximilian Wöber,71,76,65,62,68,65,70,52,32,48,35,34,42,58,61,31,67,67,42,68,74,72,72,75,76,74,78,77,3
Bassem Srarfi,79,78,80,68,59,78,64,67,70,69,69,65,66,70,72,59,73,65,65,29,56,30,30,29,57,59,55,36,1
Adrien Tamèze,67,70,73,69,66,76,67,57,58,65,57,35,54,69,50,43,73,71,52,72,63,67,75,73,67,72,71,69,2
Rémi Walter,66,68,74,75,71,75,75,55,57,67,62,51,54,76,69,50,76,74,60,72,50,65,71,67,69,76,62,68,2
Saa Lukic,69,69,67,73,70,81,76,58,54,68,64,68,66,73,66,68,80,75,72,67,58,66,72,71,65,69,73,64,2
Adrián González Morales,63,59,67,66,78,80,67,70,72,59,70,54,80,72,74,69,75,72,80,74,70,70,67,65,67,72,63,71,2
Miguel Torres Gómez,54,53,53,63,69,73,67,44,22,56,47,40,36,56,71,58,68,61,59,69,68,77,76,75,70,54,74,72,3
Juan Carlos Pérez López,73,74,77,69,81,75,74,71,55,69,64,80,55,53,76,50,74,69,76,69,57,67,67,69,68,75,63,76,2
Christian Clemens,83,79,70,72,73,73,69,71,66,73,71,61,55,73,68,69,73,67,75,39,68,58,45,37,68,74,68,58,1
Simon Zoller,78,78,73,73,71,73,66,75,75,72,63,74,66,64,68,55,70,54,69,20,63,37,23,23,64,67,62,52,1
Rafael Czichos,64,68,61,62,65,65,68,43,42,64,51,33,36,40,55,57,65,53,52,72,67,72,76,70,73,72,80,71,3
Ondrej Duda,67,67,76,75,67,80,75,63,63,59,53,59,56,75,62,61,74,67,65,26,49,63,31,31,70,53,52,60,1
Pablo Hervías Rubio,80,78,84,74,70,73,70,68,65,69,64,51,51,63,67,67,69,66,58,41,40,62,31,33,67,84,38,42,1
Pere Milla Peña,78,76,78,68,68,73,57,72,75,76,70,62,62,69,73,58,67,60,65,32,56,40,30,28,54,72,62,45,1
Jason Puncheon,61,54,67,83,73,74,74,73,66,70,68,68,73,74,74,74,75,74,75,59,49,68,63,58,60,63,65,72,2
Jeffrey Schlupp,81,88,78,77,71,70,64,71,58,75,53,64,67,64,69,34,71,55,62,68,64,65,70,71,75,75,74,72,2
Lazar Rosic,45,49,44,43,66,50,64,31,23,41,25,31,47,33,30,27,63,50,28,73,76,72,72,71,68,52,86,77,0
Nuno Miguel Jerónimo Sequeira,66,70,62,64,73,72,63,57,49,70,65,46,64,44,77,56,67,62,71,76,59,71,75,72,61,68,71,66,2
Eduardo Antônio Machado Teixeira,64,63,66,71,70,75,70,68,63,70,71,54,64,78,67,66,77,71,65,59,53,53,59,58,57,69,57,50,2
Francisco Meza,66,67,61,58,66,65,70,47,41,35,23,25,33,42,35,40,65,67,30,78,71,72,72,73,70,63,73,72,0
Luis Rodríguez,86,85,78,75,68,74,68,70,56,72,67,57,40,72,72,60,70,64,59,69,60,67,70,68,67,80,71,65,2
Jesús Dueñas,78,75,76,75,71,70,73,70,57,74,70,67,62,70,69,63,74,70,74,72,68,65,71,68,73,91,75,81,2
Martin Linnes,86,87,82,80,65,73,55,59,53,60,55,47,41,63,68,38,66,62,65,72,55,66,72,71,66,82,60,62,3
Eren Derdiyok,38,38,53,46,69,72,70,77,77,78,71,79,67,70,60,64,71,61,60,26,80,28,29,18,70,54,91,46,1
Michael Santos,77,75,71,77,72,70,69,73,73,72,69,68,70,64,64,62,65,57,66,37,71,31,31,27,76,68,70,80,1
Raúl García Carnero,70,71,75,80,68,70,64,62,58,72,64,54,64,65,76,73,72,68,75,72,61,62,73,74,77,87,70,74,2
Kevin Möhwald,64,65,72,70,75,71,73,69,56,85,82,75,46,73,82,68,74,76,80,49,54,67,56,31,53,79,66,53,1
Denzel Dumfries,79,82,67,53,67,68,63,64,47,66,40,28,43,52,76,50,68,62,50,65,69,66,73,71,82,82,83,75,3
José Ángel Esmoris Tasende,86,84,74,82,67,75,64,71,55,80,66,62,55,74,80,74,72,72,82,66,43,63,71,70,65,84,68,77,2
Jeremiah St. Juste,83,82,76,64,68,68,68,62,55,66,47,48,59,56,53,37,69,66,33,73,65,70,75,74,86,73,72,77,3
Kirill Nababkin,74,83,63,67,63,63,64,58,61,55,48,32,55,50,67,46,70,68,52,72,65,74,76,75,72,78,72,75,3
Hördur Magnússon,57,67,52,55,71,57,66,24,25,65,65,33,39,41,54,60,75,76,62,68,76,72,74,71,70,69,76,70,3
Dan Gosling,59,54,62,70,70,73,77,75,66,71,73,64,61,73,68,57,73,71,57,71,65,66,69,68,68,73,65,73,2
Mariusz Stepinski,73,69,77,71,69,70,60,76,77,71,64,63,62,59,51,34,71,54,51,32,74,53,18,17,73,53,59,50,1
Federico Barba,69,69,67,51,68,59,66,27,21,47,31,32,35,29,37,29,61,56,30,76,73,75,73,74,66,68,75,72,0
Botjan Cesar,33,31,30,34,66,58,75,20,14,47,32,28,46,25,20,27,54,54,24,78,74,60,77,73,72,46,92,70,0
Fabrizio Cacciatore,72,72,68,75,74,61,74,60,45,71,56,45,39,48,69,38,65,65,53,74,68,68,77,77,77,77,78,72,3
Guillermo Maripán,45,48,31,32,72,57,68,28,28,56,24,31,20,30,41,27,66,51,29,64,74,69,77,70,67,56,92,75,0
Luca Mazzitelli,66,56,61,68,71,76,69,65,40,73,70,65,44,75,68,45,76,75,66,70,60,56,70,68,61,67,64,70,2
Oscar Hiljemark,69,69,66,64,70,74,73,63,48,83,67,50,64,68,68,73,76,76,70,70,59,51,70,58,72,89,69,69,2
Gideon Jung,63,59,62,56,68,67,63,29,40,49,39,39,54,57,49,50,68,68,38,75,71,74,76,73,53,63,76,70,3
Maciej Rybus,78,76,76,79,70,70,64,66,66,75,71,65,67,69,74,76,75,65,77,70,52,74,73,67,74,77,60,74,2
Anton Miranchuk,68,76,72,70,74,73,72,70,63,66,60,46,71,77,65,43,72,65,59,22,48,25,30,31,49,72,68,39,1
Ibrahima Mbaye,68,76,71,65,70,70,68,60,35,69,56,50,49,50,72,55,72,64,68,70,66,72,74,74,53,77,66,68,2
Federico Santander,70,73,75,63,68,72,72,73,74,75,64,67,69,68,56,55,69,55,55,33,73,32,19,23,82,72,80,68,1
Bartosz Bereszynski,85,87,76,72,70,70,70,60,50,64,60,56,50,60,70,50,66,60,60,70,58,66,74,70,70,79,69,74,2
Edgar Barreto,66,66,66,62,70,74,72,69,56,83,74,68,60,73,66,76,76,74,73,76,60,74,76,72,48,60,74,78,2
Gianluca Caprari,91,84,91,89,68,78,68,68,68,68,70,66,56,70,66,65,72,60,72,16,47,22,13,12,33,74,54,30,1
Kevin Long,58,54,57,56,66,58,66,48,29,56,27,26,32,50,38,32,60,55,38,71,76,72,73,72,79,66,77,75,0
